rid;time;value
53307527;2017-02-28 18:45:00;4
53307999;2017-02-28 18:50:00;10
53308468;2017-02-28 18:55:00;7
53308843;2017-02-28 19:00:00;5
53309285;2017-02-28 19:05:00;8
53309730;2017-02-28 19:10:00;3
53310097;2017-02-28 19:15:00;3
53310445;2017-02-28 19:20:00;4
53310948;2017-02-28 19:25:00;3
53311101;2017-02-28 19:30:00;9
53311520;2017-02-28 19:35:00;7
53311782;2017-02-28 19:40:00;7
53312314;2017-02-28 19:45:00;2
53312662;2017-02-28 19:50:00;9
53313147;2017-02-28 19:55:00;13
53313630;2017-02-28 20:00:00;6
53314013;2017-02-28 20:05:00;8
53314520;2017-02-28 20:10:00;2
53315207;2017-02-28 20:15:00;8
53315598;2017-02-28 20:20:00;4
0;2017-02-28 20:25:00;0
53316479;2017-02-28 20:30:00;5
53316956;2017-02-28 20:35:00;2
53317434;2017-02-28 20:40:00;5
53317922;2017-02-28 20:45:00;3
53318267;2017-02-28 20:50:00;3
53318712;2017-02-28 20:55:00;4
53319152;2017-02-28 21:00:00;2
53319471;2017-02-28 21:05:00;4
53319715;2017-02-28 21:10:00;2
53320072;2017-02-28 21:15:00;3
53320446;2017-02-28 21:20:00;4
53320804;2017-02-28 21:25:00;2
53321192;2017-02-28 21:30:00;1
53321698;2017-02-28 21:35:00;2
53321953;2017-02-28 21:40:00;2
53322125;2017-02-28 21:45:00;1
53322478;2017-02-28 21:50:00;3
53322906;2017-02-28 21:55:00;5
53323254;2017-02-28 22:00:00;3
53323593;2017-02-28 22:05:00;4
0;2017-02-28 22:10:00;0
53324279;2017-02-28 22:15:00;5
53324631;2017-02-28 22:20:00;2
53324970;2017-02-28 22:25:00;8
53325172;2017-02-28 22:30:00;3
0;2017-02-28 22:35:00;0
53325923;2017-02-28 22:40:00;2
53325958;2017-02-28 22:45:00;1
53326240;2017-02-28 22:50:00;3
53326530;2017-02-28 22:55:00;2
53326994;2017-02-28 23:00:00;1
0;2017-02-28 23:05:00;0
53327393;2017-02-28 23:10:00;3
53327852;2017-02-28 23:15:00;1
53327912;2017-02-28 23:20:00;4
53328265;2017-02-28 23:25:00;2
53328501;2017-02-28 23:30:00;1
53328747;2017-02-28 23:35:00;3
53328849;2017-02-28 23:40:00;3
0;2017-02-28 23:45:00;0
53329359;2017-02-28 23:50:00;3
53329540;2017-02-28 23:55:00;3
53329804;2017-03-01 00:00:00;6
0;2017-03-01 00:05:00;0
0;2017-03-01 00:10:00;0
0;2017-03-01 00:15:00;0
53330862;2017-03-01 00:20:00;1
53331022;2017-03-01 00:25:00;2
53331146;2017-03-01 00:30:00;3
53331299;2017-03-01 00:35:00;2
53331484;2017-03-01 00:40:00;1
53331605;2017-03-01 00:45:00;3
53331715;2017-03-01 00:50:00;2
0;2017-03-01 00:55:00;0
0;2017-03-01 01:00:00;0
0;2017-03-01 01:05:00;0
53332369;2017-03-01 01:10:00;2
53332465;2017-03-01 01:15:00;2
53332567;2017-03-01 01:20:00;1
53332729;2017-03-01 01:25:00;1
53332860;2017-03-01 01:30:00;2
0;2017-03-01 01:35:00;0
53333005;2017-03-01 01:40:00;2
53333110;2017-03-01 01:45:00;1
0;2017-03-01 01:50:00;0
0;2017-03-01 01:55:00;0
0;2017-03-01 02:00:00;0
0;2017-03-01 02:05:00;0
0;2017-03-01 02:10:00;0
53333596;2017-03-01 02:15:00;1
0;2017-03-01 02:20:00;0
0;2017-03-01 02:25:00;0
53333730;2017-03-01 02:30:00;1
53333778;2017-03-01 02:35:00;1
53333803;2017-03-01 02:40:00;1
0;2017-03-01 02:45:00;0
53333918;2017-03-01 02:50:00;2
0;2017-03-01 02:55:00;0
0;2017-03-01 03:00:00;0
53334706;2017-03-01 03:05:00;1
0;2017-03-01 03:10:00;0
0;2017-03-01 03:15:00;0
53335615;2017-03-01 03:20:00;1
53335651;2017-03-01 03:25:00;1
0;2017-03-01 03:30:00;0
0;2017-03-01 03:35:00;0
0;2017-03-01 03:40:00;0
0;2017-03-01 03:45:00;0
0;2017-03-01 03:50:00;0
0;2017-03-01 03:55:00;0
0;2017-03-01 04:00:00;0
0;2017-03-01 04:05:00;0
0;2017-03-01 04:10:00;0
0;2017-03-01 04:15:00;0
53336040;2017-03-01 04:20:00;1
0;2017-03-01 04:25:00;0
0;2017-03-01 04:30:00;0
53336143;2017-03-01 04:35:00;1
53336169;2017-03-01 04:40:00;1
53336235;2017-03-01 04:45:00;1
0;2017-03-01 04:50:00;0
0;2017-03-01 04:55:00;0
0;2017-03-01 05:00:00;0
0;2017-03-01 05:05:00;0
0;2017-03-01 05:10:00;0
53336535;2017-03-01 05:15:00;2
53336553;2017-03-01 05:20:00;1
0;2017-03-01 05:25:00;0
53336643;2017-03-01 05:30:00;1
0;2017-03-01 05:35:00;0
53336741;2017-03-01 05:40:00;1
0;2017-03-01 05:45:00;0
53336778;2017-03-01 05:50:00;2
0;2017-03-01 05:55:00;0
0;2017-03-01 06:00:00;0
0;2017-03-01 06:05:00;0
0;2017-03-01 06:10:00;0
0;2017-03-01 06:15:00;0
0;2017-03-01 06:20:00;0
0;2017-03-01 06:25:00;0
0;2017-03-01 06:30:00;0
0;2017-03-01 06:35:00;0
0;2017-03-01 06:40:00;0
0;2017-03-01 06:45:00;0
0;2017-03-01 06:50:00;0
0;2017-03-01 06:55:00;0
0;2017-03-01 07:00:00;0
0;2017-03-01 07:05:00;0
0;2017-03-01 07:10:00;0
53337771;2017-03-01 07:15:00;1
0;2017-03-01 07:20:00;0
0;2017-03-01 07:25:00;0
0;2017-03-01 07:30:00;0
53338120;2017-03-01 07:35:00;1
0;2017-03-01 07:40:00;0
0;2017-03-01 07:45:00;0
0;2017-03-01 07:50:00;0
53338664;2017-03-01 07:55:00;12
53338901;2017-03-01 08:00:00;3
53339093;2017-03-01 08:05:00;2
53339246;2017-03-01 08:10:00;3
53339468;2017-03-01 08:15:00;2
53339657;2017-03-01 08:20:00;6
53339825;2017-03-01 08:25:00;3
53339963;2017-03-01 08:30:00;8
53340246;2017-03-01 08:35:00;5
53340550;2017-03-01 08:40:00;22
53340958;2017-03-01 08:45:00;47
53341703;2017-03-01 08:50:00;98
53343020;2017-03-01 08:55:00;187
53344726;2017-03-01 09:00:00;122
53345859;2017-03-01 09:05:00;38
53346525;2017-03-01 09:10:00;25
53347039;2017-03-01 09:15:00;10
53347450;2017-03-01 09:20:00;11
53347798;2017-03-01 09:25:00;7
53348140;2017-03-01 09:30:00;5
53348550;2017-03-01 09:35:00;15
53348932;2017-03-01 09:40:00;12
53349400;2017-03-01 09:45:00;7
53349818;2017-03-01 09:50:00;8
53350309;2017-03-01 09:55:00;12
53351015;2017-03-01 10:00:00;7
53351347;2017-03-01 10:05:00;9
53351805;2017-03-01 10:10:00;14
53352231;2017-03-01 10:15:00;14
53352675;2017-03-01 10:20:00;20
53353577;2017-03-01 10:25:00;12
53354328;2017-03-01 10:30:00;54
53355693;2017-03-01 10:35:00;58
53356824;2017-03-01 10:40:00;108
53358079;2017-03-01 10:45:00;89
53359113;2017-03-01 10:50:00;37
53359749;2017-03-01 10:55:00;24
53360269;2017-03-01 11:00:00;20
53360843;2017-03-01 11:05:00;6
53361210;2017-03-01 11:10:00;8
53361543;2017-03-01 11:15:00;16
53362042;2017-03-01 11:20:00;10
53362281;2017-03-01 11:25:00;16
53362682;2017-03-01 11:30:00;9
53363169;2017-03-01 11:35:00;7
53363536;2017-03-01 11:40:00;9
53363996;2017-03-01 11:45:00;8
53364365;2017-03-01 11:50:00;12
53364819;2017-03-01 11:55:00;13
53365475;2017-03-01 12:00:00;18
53366101;2017-03-01 12:05:00;16
53367029;2017-03-01 12:10:00;41
53368353;2017-03-01 12:15:00;69
53370218;2017-03-01 12:20:00;62
53371238;2017-03-01 12:25:00;24
53371910;2017-03-01 12:30:00;14
53372603;2017-03-01 12:35:00;4
53372932;2017-03-01 12:40:00;4
53373228;2017-03-01 12:45:00;11
53373776;2017-03-01 12:50:00;6
53374202;2017-03-01 12:55:00;7
53374648;2017-03-01 13:00:00;18
53375082;2017-03-01 13:05:00;11
53375657;2017-03-01 13:10:00;13
53376255;2017-03-01 13:15:00;8
53376866;2017-03-01 13:20:00;3
53377220;2017-03-01 13:25:00;6
53377678;2017-03-01 13:30:00;12
53378409;2017-03-01 13:35:00;8
53378894;2017-03-01 13:40:00;20
53379783;2017-03-01 13:45:00;60
53381218;2017-03-01 13:50:00;122
53383053;2017-03-01 13:55:00;101
53384320;2017-03-01 14:00:00;39
53385230;2017-03-01 14:05:00;11
53386040;2017-03-01 14:10:00;14
53386475;2017-03-01 14:15:00;9
53387013;2017-03-01 14:20:00;7
53387454;2017-03-01 14:25:00;8
53388084;2017-03-01 14:30:00;5
53388325;2017-03-01 14:35:00;11
53389001;2017-03-01 14:40:00;10
53389525;2017-03-01 14:45:00;13
53390031;2017-03-01 14:50:00;4
53390513;2017-03-01 14:55:00;10
53391040;2017-03-01 15:00:00;10
53391731;2017-03-01 15:05:00;3
53392171;2017-03-01 15:10:00;9
53392857;2017-03-01 15:15:00;25
53393591;2017-03-01 15:20:00;32
53394942;2017-03-01 15:25:00;77
53396842;2017-03-01 15:30:00;47
53398060;2017-03-01 15:35:00;22
53398975;2017-03-01 15:40:00;11
53399606;2017-03-01 15:45:00;9
53400375;2017-03-01 15:50:00;9
53400960;2017-03-01 15:55:00;11
53401637;2017-03-01 16:00:00;6
53402038;2017-03-01 16:05:00;9
53402580;2017-03-01 16:10:00;11
53403212;2017-03-01 16:15:00;2
53403653;2017-03-01 16:20:00;5
53404179;2017-03-01 16:25:00;8
53404889;2017-03-01 16:30:00;9
53405335;2017-03-01 16:35:00;4
53405842;2017-03-01 16:40:00;10
53406511;2017-03-01 16:45:00;14
53407386;2017-03-01 16:50:00;15
53408351;2017-03-01 16:55:00;42
53409375;2017-03-01 17:00:00;38
53410870;2017-03-01 17:05:00;36
53412049;2017-03-01 17:10:00;12
53412727;2017-03-01 17:15:00;13
53413565;2017-03-01 17:20:00;4
53413970;2017-03-01 17:25:00;7
53414649;2017-03-01 17:30:00;5
53415132;2017-03-01 17:35:00;13
53415603;2017-03-01 17:40:00;1
53415958;2017-03-01 17:45:00;9
53416530;2017-03-01 17:50:00;5
53417515;2017-03-01 17:55:00;1
53417799;2017-03-01 18:00:00;4
53418540;2017-03-01 18:05:00;3
53419117;2017-03-01 18:10:00;1
53419621;2017-03-01 18:15:00;7
53420142;2017-03-01 18:20:00;6
53420923;2017-03-01 18:25:00;18
53421888;2017-03-01 18:30:00;13
53422806;2017-03-01 18:35:00;6
53423713;2017-03-01 18:40:00;5
53424239;2017-03-01 18:45:00;3
53424894;2017-03-01 18:50:00;2
53425036;2017-03-01 18:55:00;4
53425396;2017-03-01 19:00:00;7
53425929;2017-03-01 19:05:00;8
53426399;2017-03-01 19:10:00;3
53426736;2017-03-01 19:15:00;1
0;2017-03-01 19:20:00;0
53427726;2017-03-01 19:25:00;1
53427786;2017-03-01 19:30:00;5
53428391;2017-03-01 19:35:00;2
53428524;2017-03-01 19:40:00;6
53429131;2017-03-01 19:45:00;3
53429319;2017-03-01 19:50:00;9
53429952;2017-03-01 19:55:00;12
53430407;2017-03-01 20:00:00;18
53431064;2017-03-01 20:05:00;10
53431699;2017-03-01 20:10:00;7
53432669;2017-03-01 20:15:00;1
53433055;2017-03-01 20:20:00;9
53433881;2017-03-01 20:25:00;8
53434618;2017-03-01 20:30:00;5
53434929;2017-03-01 20:35:00;6
53435420;2017-03-01 20:40:00;2
53435687;2017-03-01 20:45:00;8
53436197;2017-03-01 20:50:00;7
53436723;2017-03-01 20:55:00;1
53437067;2017-03-01 21:00:00;5
53437409;2017-03-01 21:05:00;4
53437820;2017-03-01 21:10:00;5
53438241;2017-03-01 21:15:00;6
53438637;2017-03-01 21:20:00;10
53438973;2017-03-01 21:25:00;14
53439354;2017-03-01 21:30:00;3
53439791;2017-03-01 21:35:00;2
53440083;2017-03-01 21:40:00;2
53440436;2017-03-01 21:45:00;3
53440726;2017-03-01 21:50:00;4
53441028;2017-03-01 21:55:00;7
53441449;2017-03-01 22:00:00;1
53441710;2017-03-01 22:05:00;1
53442030;2017-03-01 22:10:00;4
53442536;2017-03-01 22:15:00;2
53442751;2017-03-01 22:20:00;3
53443061;2017-03-01 22:25:00;2
0;2017-03-01 22:30:00;0
53443606;2017-03-01 22:35:00;1
53443875;2017-03-01 22:40:00;2
53444095;2017-03-01 22:45:00;1
53444539;2017-03-01 22:50:00;4
53444706;2017-03-01 22:55:00;2
53444978;2017-03-01 23:00:00;4
0;2017-03-01 23:05:00;0
53445669;2017-03-01 23:10:00;2
53446008;2017-03-01 23:15:00;1
0;2017-03-01 23:20:00;0
53446516;2017-03-01 23:25:00;1
53446689;2017-03-01 23:30:00;4
53446951;2017-03-01 23:35:00;5
53447123;2017-03-01 23:40:00;1
53447236;2017-03-01 23:45:00;2
53447517;2017-03-01 23:50:00;2
53447653;2017-03-01 23:55:00;3
0;2017-03-02 00:00:00;0
0;2017-03-02 00:05:00;0
53448274;2017-03-02 00:10:00;1
53448375;2017-03-02 00:15:00;1
0;2017-03-02 00:20:00;0
53448772;2017-03-02 00:25:00;2
53448862;2017-03-02 00:30:00;1
53449094;2017-03-02 00:35:00;1
53449131;2017-03-02 00:40:00;3
53449315;2017-03-02 00:45:00;4
53449586;2017-03-02 00:50:00;2
53449737;2017-03-02 00:55:00;2
53449883;2017-03-02 01:00:00;1
0;2017-03-02 01:05:00;0
53450064;2017-03-02 01:10:00;3
53450226;2017-03-02 01:15:00;7
53450430;2017-03-02 01:20:00;3
0;2017-03-02 01:25:00;0
53450684;2017-03-02 01:30:00;2
0;2017-03-02 01:35:00;0
0;2017-03-02 01:40:00;0
53450907;2017-03-02 01:45:00;6
0;2017-03-02 01:50:00;0
53451122;2017-03-02 01:55:00;1
53451127;2017-03-02 02:00:00;2
0;2017-03-02 02:05:00;0
0;2017-03-02 02:10:00;0
53451363;2017-03-02 02:15:00;4
0;2017-03-02 02:20:00;0
0;2017-03-02 02:25:00;0
0;2017-03-02 02:30:00;0
53451550;2017-03-02 02:35:00;1
53451598;2017-03-02 02:40:00;2
53451666;2017-03-02 02:45:00;1
53451753;2017-03-02 02:50:00;3
0;2017-03-02 02:55:00;0
53452193;2017-03-02 03:00:00;2
53452351;2017-03-02 03:05:00;1
53452452;2017-03-02 03:10:00;1
53452483;2017-03-02 03:15:00;1
0;2017-03-02 03:20:00;0
0;2017-03-02 03:25:00;0
53452679;2017-03-02 03:30:00;1
0;2017-03-02 03:35:00;0
0;2017-03-02 03:40:00;0
0;2017-03-02 03:45:00;0
0;2017-03-02 03:50:00;0
0;2017-03-02 03:55:00;0
0;2017-03-02 04:00:00;0
0;2017-03-02 04:05:00;0
0;2017-03-02 04:10:00;0
0;2017-03-02 04:15:00;0
53453119;2017-03-02 04:20:00;1
0;2017-03-02 04:25:00;0
0;2017-03-02 04:30:00;0
53453235;2017-03-02 04:35:00;1
53453274;2017-03-02 04:40:00;1
0;2017-03-02 04:45:00;0
0;2017-03-02 04:50:00;0
0;2017-03-02 04:55:00;0
53453463;2017-03-02 05:00:00;1
0;2017-03-02 05:05:00;0
0;2017-03-02 05:10:00;0
0;2017-03-02 05:15:00;0
53453630;2017-03-02 05:20:00;1
0;2017-03-02 05:25:00;0
0;2017-03-02 05:30:00;0
0;2017-03-02 05:35:00;0
0;2017-03-02 05:40:00;0
53453941;2017-03-02 05:45:00;1
53453976;2017-03-02 05:50:00;2
0;2017-03-02 05:55:00;0
0;2017-03-02 06:00:00;0
53454245;2017-03-02 06:05:00;1
0;2017-03-02 06:10:00;0
0;2017-03-02 06:15:00;0
0;2017-03-02 06:20:00;0
0;2017-03-02 06:25:00;0
0;2017-03-02 06:30:00;0
0;2017-03-02 06:35:00;0
53454762;2017-03-02 06:40:00;1
0;2017-03-02 06:45:00;0
53454869;2017-03-02 06:50:00;1
0;2017-03-02 06:55:00;0
53455017;2017-03-02 07:00:00;1
0;2017-03-02 07:05:00;0
0;2017-03-02 07:10:00;0
53455338;2017-03-02 07:15:00;3
53455390;2017-03-02 07:20:00;1
53455469;2017-03-02 07:25:00;3
0;2017-03-02 07:30:00;0
0;2017-03-02 07:35:00;0
53455938;2017-03-02 07:40:00;1
53456012;2017-03-02 07:45:00;3
53456124;2017-03-02 07:50:00;1
53456303;2017-03-02 07:55:00;3
53456382;2017-03-02 08:00:00;4
0;2017-03-02 08:05:00;0
53456714;2017-03-02 08:10:00;2
53456904;2017-03-02 08:15:00;3
53457142;2017-03-02 08:20:00;6
53457319;2017-03-02 08:25:00;5
53457542;2017-03-02 08:30:00;3
53457759;2017-03-02 08:35:00;14
53458123;2017-03-02 08:40:00;21
53458502;2017-03-02 08:45:00;41
53459229;2017-03-02 08:50:00;70
53460350;2017-03-02 08:55:00;166
53461945;2017-03-02 09:00:00;153
53463271;2017-03-02 09:05:00;59
53464046;2017-03-02 09:10:00;35
53464563;2017-03-02 09:15:00;13
53465017;2017-03-02 09:20:00;12
53465358;2017-03-02 09:25:00;7
53465622;2017-03-02 09:30:00;5
53465886;2017-03-02 09:35:00;6
53466188;2017-03-02 09:40:00;9
53466505;2017-03-02 09:45:00;11
53466833;2017-03-02 09:50:00;10
53467250;2017-03-02 09:55:00;10
53467721;2017-03-02 10:00:00;13
53468157;2017-03-02 10:05:00;10
53468696;2017-03-02 10:10:00;6
53468986;2017-03-02 10:15:00;16
53469504;2017-03-02 10:20:00;17
53470200;2017-03-02 10:25:00;17
53471020;2017-03-02 10:30:00;34
53471939;2017-03-02 10:35:00;61
53472914;2017-03-02 10:40:00;134
53474174;2017-03-02 10:45:00;136
53475262;2017-03-02 10:50:00;35
53475873;2017-03-02 10:55:00;26
53476418;2017-03-02 11:00:00;23
53476919;2017-03-02 11:05:00;6
53477124;2017-03-02 11:10:00;13
53477590;2017-03-02 11:15:00;13
53478075;2017-03-02 11:20:00;8
53478510;2017-03-02 11:25:00;16
53478845;2017-03-02 11:30:00;12
53479248;2017-03-02 11:35:00;5
53479642;2017-03-02 11:40:00;8
53480324;2017-03-02 11:45:00;8
53480744;2017-03-02 11:50:00;8
53481195;2017-03-02 11:55:00;13
53481685;2017-03-02 12:00:00;13
53482288;2017-03-02 12:05:00;30
53483223;2017-03-02 12:10:00;57
53484512;2017-03-02 12:15:00;90
53486127;2017-03-02 12:20:00;76
53487182;2017-03-02 12:25:00;22
53487741;2017-03-02 12:30:00;16
53488331;2017-03-02 12:35:00;9
53488830;2017-03-02 12:40:00;7
53489032;2017-03-02 12:45:00;9
53489457;2017-03-02 12:50:00;12
53489870;2017-03-02 12:55:00;7
53490253;2017-03-02 13:00:00;9
53490738;2017-03-02 13:05:00;4
53491218;2017-03-02 13:10:00;8
53491613;2017-03-02 13:15:00;5
53492223;2017-03-02 13:20:00;6
53492669;2017-03-02 13:25:00;10
53493197;2017-03-02 13:30:00;13
53493866;2017-03-02 13:35:00;9
53494309;2017-03-02 13:40:00;20
53495232;2017-03-02 13:45:00;77
53496808;2017-03-02 13:50:00;109
53498237;2017-03-02 13:55:00;79
53499341;2017-03-02 14:00:00;34
53500177;2017-03-02 14:05:00;17
53500769;2017-03-02 14:10:00;12
53501344;2017-03-02 14:15:00;5
53501802;2017-03-02 14:20:00;6
53502298;2017-03-02 14:25:00;6
53502923;2017-03-02 14:30:00;2
53503321;2017-03-02 14:35:00;10
53503869;2017-03-02 14:40:00;6
53504290;2017-03-02 14:45:00;4
53504861;2017-03-02 14:50:00;6
53505371;2017-03-02 14:55:00;9
53506226;2017-03-02 15:00:00;6
53506474;2017-03-02 15:05:00;11
53507037;2017-03-02 15:10:00;13
53507594;2017-03-02 15:15:00;17
53508602;2017-03-02 15:20:00;45
53510045;2017-03-02 15:25:00;76
53511801;2017-03-02 15:30:00;57
53512857;2017-03-02 15:35:00;12
53513668;2017-03-02 15:40:00;15
53514215;2017-03-02 15:45:00;6
53514728;2017-03-02 15:50:00;9
53515259;2017-03-02 15:55:00;9
53515976;2017-03-02 16:00:00;6
53516450;2017-03-02 16:05:00;11
53516842;2017-03-02 16:10:00;6
53517387;2017-03-02 16:15:00;8
53517879;2017-03-02 16:20:00;6
53518251;2017-03-02 16:25:00;4
53518823;2017-03-02 16:30:00;7
53519494;2017-03-02 16:35:00;5
53519949;2017-03-02 16:40:00;6
53520645;2017-03-02 16:45:00;5
53521540;2017-03-02 16:50:00;13
53522170;2017-03-02 16:55:00;33
53523428;2017-03-02 17:00:00;40
53524865;2017-03-02 17:05:00;30
53525881;2017-03-02 17:10:00;12
53526698;2017-03-02 17:15:00;14
53527494;2017-03-02 17:20:00;4
53527666;2017-03-02 17:25:00;5
53528087;2017-03-02 17:30:00;3
53528662;2017-03-02 17:35:00;3
53529120;2017-03-02 17:40:00;4
53529412;2017-03-02 17:45:00;11
53529954;2017-03-02 17:50:00;9
53530712;2017-03-02 17:55:00;3
53530892;2017-03-02 18:00:00;6
53531523;2017-03-02 18:05:00;5
53532005;2017-03-02 18:10:00;2
53532513;2017-03-02 18:15:00;8
53533024;2017-03-02 18:20:00;8
53533716;2017-03-02 18:25:00;19
53534508;2017-03-02 18:30:00;6
53535177;2017-03-02 18:35:00;9
53535716;2017-03-02 18:40:00;10
53536374;2017-03-02 18:45:00;7
53536965;2017-03-02 18:50:00;5
53537539;2017-03-02 18:55:00;10
53537896;2017-03-02 19:00:00;8
53538339;2017-03-02 19:05:00;7
53539004;2017-03-02 19:10:00;1
53539146;2017-03-02 19:15:00;7
53539735;2017-03-02 19:20:00;5
53539938;2017-03-02 19:25:00;6
53540318;2017-03-02 19:30:00;9
53540730;2017-03-02 19:35:00;5
53541245;2017-03-02 19:40:00;4
53541691;2017-03-02 19:45:00;2
53542227;2017-03-02 19:50:00;9
53543161;2017-03-02 19:55:00;3
53543214;2017-03-02 20:00:00;5
53543801;2017-03-02 20:05:00;3
53544518;2017-03-02 20:10:00;6
53544949;2017-03-02 20:15:00;3
53545709;2017-03-02 20:20:00;2
53545928;2017-03-02 20:25:00;3
53546207;2017-03-02 20:30:00;2
53546647;2017-03-02 20:35:00;1
53546892;2017-03-02 20:40:00;7
53547281;2017-03-02 20:45:00;4
53547930;2017-03-02 20:50:00;3
53548203;2017-03-02 20:55:00;11
53548608;2017-03-02 21:00:00;8
53549042;2017-03-02 21:05:00;3
53549577;2017-03-02 21:10:00;2
53549828;2017-03-02 21:15:00;7
53550273;2017-03-02 21:20:00;5
0;2017-03-02 21:25:00;0
53550993;2017-03-02 21:30:00;3
53551256;2017-03-02 21:35:00;1
53551695;2017-03-02 21:40:00;3
53552082;2017-03-02 21:45:00;1
53552437;2017-03-02 21:50:00;2
53552753;2017-03-02 21:55:00;3
53552992;2017-03-02 22:00:00;5
53553367;2017-03-02 22:05:00;3
53553662;2017-03-02 22:10:00;2
0;2017-03-02 22:15:00;0
53554408;2017-03-02 22:20:00;7
0;2017-03-02 22:25:00;0
53555127;2017-03-02 22:30:00;2
53555485;2017-03-02 22:35:00;4
53555672;2017-03-02 22:40:00;2
0;2017-03-02 22:45:00;0
53556417;2017-03-02 22:50:00;2
53556527;2017-03-02 22:55:00;1
53556833;2017-03-02 23:00:00;1
53557217;2017-03-02 23:05:00;2
0;2017-03-02 23:10:00;0
0;2017-03-02 23:15:00;0
53558022;2017-03-02 23:20:00;1
0;2017-03-02 23:25:00;0
53558480;2017-03-02 23:30:00;5
53558688;2017-03-02 23:35:00;1
0;2017-03-02 23:40:00;0
53559150;2017-03-02 23:45:00;6
0;2017-03-02 23:50:00;0
0;2017-03-02 23:55:00;0
53559792;2017-03-03 00:00:00;1
53559908;2017-03-03 00:05:00;2
53560112;2017-03-03 00:10:00;3
53560441;2017-03-03 00:15:00;2
0;2017-03-03 00:20:00;0
53560674;2017-03-03 00:25:00;2
0;2017-03-03 00:30:00;0
53561038;2017-03-03 00:35:00;1
53561212;2017-03-03 00:40:00;4
53561392;2017-03-03 00:45:00;2
0;2017-03-03 00:50:00;0
53561838;2017-03-03 00:55:00;1
53561898;2017-03-03 01:00:00;2
0;2017-03-03 01:05:00;0
53562374;2017-03-03 01:10:00;1
53562476;2017-03-03 01:15:00;4
53562633;2017-03-03 01:20:00;1
53562773;2017-03-03 01:25:00;1
0;2017-03-03 01:30:00;0
53562957;2017-03-03 01:35:00;2
0;2017-03-03 01:40:00;0
53563167;2017-03-03 01:45:00;1
0;2017-03-03 01:50:00;0
53563273;2017-03-03 01:55:00;2
0;2017-03-03 02:00:00;0
53563492;2017-03-03 02:05:00;1
53563537;2017-03-03 02:10:00;1
53563646;2017-03-03 02:15:00;1
0;2017-03-03 02:20:00;0
0;2017-03-03 02:25:00;0
53563904;2017-03-03 02:30:00;2
53564004;2017-03-03 02:35:00;1
0;2017-03-03 02:40:00;0
0;2017-03-03 02:45:00;0
0;2017-03-03 02:50:00;0
0;2017-03-03 02:55:00;0
0;2017-03-03 03:00:00;0
0;2017-03-03 03:05:00;0
0;2017-03-03 03:10:00;0
0;2017-03-03 03:15:00;0
53564990;2017-03-03 03:20:00;2
0;2017-03-03 03:25:00;0
0;2017-03-03 03:30:00;0
53565130;2017-03-03 03:35:00;1
0;2017-03-03 03:40:00;0
0;2017-03-03 03:45:00;0
53565292;2017-03-03 03:50:00;2
0;2017-03-03 03:55:00;0
0;2017-03-03 04:00:00;0
0;2017-03-03 04:05:00;0
0;2017-03-03 04:10:00;0
0;2017-03-03 04:15:00;0
0;2017-03-03 04:20:00;0
0;2017-03-03 04:25:00;0
53565686;2017-03-03 04:30:00;1
0;2017-03-03 04:35:00;0
53565767;2017-03-03 04:40:00;1
53565803;2017-03-03 04:45:00;1
53565862;2017-03-03 04:50:00;1
0;2017-03-03 04:55:00;0
0;2017-03-03 05:00:00;0
0;2017-03-03 05:05:00;0
0;2017-03-03 05:10:00;0
53566110;2017-03-03 05:15:00;1
53566160;2017-03-03 05:20:00;1
0;2017-03-03 05:25:00;0
0;2017-03-03 05:30:00;0
0;2017-03-03 05:35:00;0
0;2017-03-03 05:40:00;0
0;2017-03-03 05:45:00;0
0;2017-03-03 05:50:00;0
53566583;2017-03-03 05:55:00;1
0;2017-03-03 06:00:00;0
0;2017-03-03 06:05:00;0
0;2017-03-03 06:10:00;0
53566996;2017-03-03 06:15:00;2
53567085;2017-03-03 06:20:00;1
53567145;2017-03-03 06:25:00;1
0;2017-03-03 06:30:00;0
0;2017-03-03 06:35:00;0
0;2017-03-03 06:40:00;0
0;2017-03-03 06:45:00;0
0;2017-03-03 06:50:00;0
0;2017-03-03 06:55:00;0
0;2017-03-03 07:00:00;0
53567754;2017-03-03 07:05:00;1
53567856;2017-03-03 07:10:00;1
0;2017-03-03 07:15:00;0
0;2017-03-03 07:20:00;0
53568156;2017-03-03 07:25:00;1
0;2017-03-03 07:30:00;0
0;2017-03-03 07:35:00;0
53568430;2017-03-03 07:40:00;3
53568544;2017-03-03 07:45:00;1
53568675;2017-03-03 07:50:00;2
53568825;2017-03-03 07:55:00;3
